number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_lb,params_s_force,params_ub,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,lb,ub,best_value,record_type
823.0,0.0,2024-04-12 13:00:54.019294,2024-04-12 13:00:54.184293,0 days 00:00:00.164999,30.0,10.0,0.88,0.75,-90.0,0.9,60.0,COMPLETE,,,,,,,,,
824.0,0.0,2024-04-12 13:00:54.185294,2024-04-12 13:00:54.448295,0 days 00:00:00.263001,40.0,50.0,0.36,0.49,-80.0,0.33999999999999997,70.0,COMPLETE,,,,,,,,,
825.0,0.0,2024-04-12 13:00:54.450296,2024-04-12 13:00:54.880294,0 days 00:00:00.429998,90.0,60.0,0.6799999999999999,0.73,-70.0,0.74,100.0,COMPLETE,,,,,,,,,
826.0,0.0,2024-04-12 13:00:54.882296,2024-04-12 13:00:55.081316,0 days 00:00:00.199020,50.0,20.0,0.86,0.41000000000000003,-10.0,0.38,10.0,COMPLETE,,,,,,,,,
827.0,0.0,2024-04-12 13:00:55.083315,2024-04-12 13:00:55.354316,0 days 00:00:00.271001,60.0,40.0,0.45999999999999996,0.89,-20.0,0.66,70.0,COMPLETE,,,,,,,,,
828.0,0.0,2024-04-12 13:00:55.356293,2024-04-12 13:00:55.528711,0 days 00:00:00.172418,20.0,10.0,0.92,0.45,-60.0,0.45999999999999996,30.0,COMPLETE,,,,,,,,,
829.0,0.0,2024-04-12 13:00:55.530713,2024-04-12 13:00:55.723741,0 days 00:00:00.193028,30.0,30.0,0.6,0.05,-40.0,0.58,40.0,COMPLETE,,,,,,,,,
830.0,0.0,2024-04-12 13:00:55.725713,2024-04-12 13:00:56.256740,0 days 00:00:00.531027,70.0,100.0,0.62,0.77,0.0,0.7,80.0,COMPLETE,,,,,,,,,
831.0,0.0,2024-04-12 13:00:56.258714,2024-04-12 13:00:56.578739,0 days 00:00:00.320025,40.0,80.0,0.16,0.21000000000000002,-30.0,0.12000000000000001,50.0,COMPLETE,,,,,,,,,
832.0,0.0,2024-04-12 13:00:56.580716,2024-04-12 13:00:56.771733,0 days 00:00:00.191017,40.0,20.0,0.74,0.55,-20.0,0.64,60.0,COMPLETE,,,,,,,,,
833.0,0.0,2024-04-12 13:00:56.772713,2024-04-12 13:00:57.303712,0 days 00:00:00.530999,80.0,90.0,0.52,0.8300000000000001,-40.0,0.16,0.0,COMPLETE,,,,,,,,,
834.0,0.0,2024-04-12 13:00:57.304713,2024-04-12 13:00:57.535713,0 days 00:00:00.231000,30.0,50.0,0.12000000000000001,0.33,-30.0,0.54,90.0,COMPLETE,,,,,,,,,
835.0,0.0,2024-04-12 13:00:57.536713,2024-04-12 13:00:57.713512,0 days 00:00:00.176799,20.0,10.0,0.82,0.43,-50.0,0.6,70.0,COMPLETE,,,,,,,,,
836.0,0.0,2024-04-12 13:00:57.715513,2024-04-12 13:00:57.911541,0 days 00:00:00.196028,10.0,70.0,0.1,0.65,-20.0,0.2,20.0,COMPLETE,,,,,,,,,
837.0,0.0,2024-04-12 13:00:57.913514,2024-04-12 13:00:58.359850,0 days 00:00:00.446336,100.0,60.0,0.32,0.23,0.0,0.72,50.0,COMPLETE,,,,,,,,,
838.0,0.0,2024-04-12 13:00:58.360850,2024-04-12 13:00:58.614878,0 days 00:00:00.254028,50.0,40.0,0.78,0.09,-10.0,0.82,60.0,COMPLETE,,,,,,,,,
839.0,0.0,2024-04-12 13:00:58.616851,2024-04-12 13:00:58.925861,0 days 00:00:00.309010,30.0,100.0,0.74,0.93,-60.0,0.78,100.0,COMPLETE,,,,,,,,,
840.0,0.0,2024-04-12 13:00:58.926849,2024-04-12 13:00:59.094871,0 days 00:00:00.168022,10.0,30.0,0.14,0.5700000000000001,-20.0,0.9,80.0,COMPLETE,,,,,,,,,
841.0,0.0,2024-04-12 13:00:59.095849,2024-04-12 13:00:59.263870,0 days 00:00:00.168021,30.0,10.0,0.18,0.13,-30.0,0.5,40.0,COMPLETE,,,,,,,,,
842.0,0.0,2024-04-12 13:00:59.264875,2024-04-12 13:00:59.456848,0 days 00:00:00.191973,20.0,40.0,0.66,0.37,-20.0,0.62,60.0,COMPLETE,,,,,,,,,
843.0,0.0,2024-04-12 13:00:59.457849,2024-04-12 13:00:59.666871,0 days 00:00:00.209022,60.0,20.0,0.82,0.03,-10.0,0.88,80.0,COMPLETE,,,,,,,,,
844.0,0.0,2024-04-12 13:00:59.668850,2024-04-12 13:00:59.992613,0 days 00:00:00.323763,40.0,80.0,0.48,0.51,-40.0,0.52,70.0,COMPLETE,,,,,,,,,
845.0,0.0,2024-04-12 13:00:59.994588,2024-04-12 13:01:00.221616,0 days 00:00:00.227028,30.0,50.0,0.8,0.47000000000000003,-100.0,0.22,90.0,COMPLETE,,,,,,,,,
846.0,0.0,2024-04-12 13:01:00.223589,2024-04-12 13:01:00.586589,0 days 00:00:00.363000,40.0,100.0,0.9,0.73,-50.0,0.18,30.0,COMPLETE,,,,,,,,,
847.0,0.0,2024-04-12 13:01:00.587589,2024-04-12 13:01:00.954617,0 days 00:00:00.367028,70.0,60.0,0.7,0.81,-90.0,0.98,10.0,COMPLETE,,,,,,,,,
848.0,0.0,2024-04-12 13:01:00.956590,2024-04-12 13:01:01.120613,0 days 00:00:00.164023,10.0,30.0,0.26,0.25,0.0,0.26,100.0,COMPLETE,,,,,,,,,
849.0,0.0,2024-04-12 13:01:01.122589,2024-04-12 13:01:01.279612,0 days 00:00:00.157023,20.0,10.0,0.56,0.01,-70.0,0.14,50.0,COMPLETE,,,,,,,,,
850.0,0.0,2024-04-12 13:01:01.280602,2024-04-12 13:01:01.537590,0 days 00:00:00.256988,50.0,40.0,0.38,0.99,-30.0,0.92,40.0,COMPLETE,,,,,,,,,
851.0,0.0,2024-04-12 13:01:01.538587,2024-04-12 13:01:01.831616,0 days 00:00:00.293029,30.0,90.0,0.86,0.6900000000000001,-20.0,0.4,70.0,COMPLETE,,,,,,,,,
852.0,0.0,2024-04-12 13:01:01.833588,2024-04-12 13:01:02.035055,0 days 00:00:00.201467,80.0,10.0,0.94,0.45,-80.0,0.36,70.0,COMPLETE,,,,,,,,,
853.0,0.0,2024-04-12 13:01:02.037031,2024-04-12 13:01:02.305092,0 days 00:00:00.268061,100.0,20.0,0.33999999999999997,0.39,-40.0,0.96,60.0,COMPLETE,,,,,,,,,
854.0,0.0,2024-04-12 13:01:02.307068,2024-04-12 13:01:02.698182,0 days 00:00:00.391114,90.0,50.0,0.54,0.53,-10.0,0.8,80.0,COMPLETE,,,,,,,,,
855.0,0.0,2024-04-12 13:01:02.700181,2024-04-12 13:01:02.896605,0 days 00:00:00.196424,30.0,30.0,0.5,0.85,-30.0,0.76,90.0,COMPLETE,,,,,,,,,
856.0,0.0,2024-04-12 13:01:02.898573,2024-04-12 13:01:03.255855,0 days 00:00:00.357282,40.0,100.0,0.64,0.63,-20.0,0.1,100.0,COMPLETE,,,,,,,,,
857.0,0.0,2024-04-12 13:01:03.257832,2024-04-12 13:01:03.419830,0 days 00:00:00.161998,20.0,10.0,0.72,0.17,-50.0,0.32,50.0,COMPLETE,,,,,,,,,
858.0,0.0,2024-04-12 13:01:03.420832,2024-04-12 13:01:03.601895,0 days 00:00:00.181063,10.0,70.0,0.2,0.05,-20.0,0.30000000000000004,60.0,COMPLETE,,,,,,,,,
859.0,0.0,2024-04-12 13:01:03.603869,2024-04-12 13:01:03.793890,0 days 00:00:00.190021,30.0,20.0,0.12000000000000001,0.9500000000000001,-10.0,1.0,70.0,COMPLETE,,,,,,,,,
860.0,0.0,2024-04-12 13:01:03.794869,2024-04-12 13:01:04.076789,0 days 00:00:00.281920,60.0,40.0,0.76,0.49,-40.0,0.94,20.0,COMPLETE,,,,,,,,,
861.0,0.0,2024-04-12 13:01:04.078768,2024-04-12 13:01:04.388806,0 days 00:00:00.310038,30.0,100.0,0.16,0.79,0.0,0.6799999999999999,90.0,COMPLETE,,,,,,,,,
862.0,0.0,2024-04-12 13:01:04.390806,2024-04-12 13:01:04.600803,0 days 00:00:00.209997,40.0,30.0,0.78,0.15000000000000002,-30.0,0.88,30.0,COMPLETE,,,,,,,,,
863.0,0.0,2024-04-12 13:01:04.602807,2024-04-12 13:01:04.861866,0 days 00:00:00.259059,30.0,60.0,0.4,0.29000000000000004,-20.0,0.86,80.0,COMPLETE,,,,,,,,,
864.0,0.0,2024-04-12 13:01:04.863845,2024-04-12 13:01:05.041866,0 days 00:00:00.178021,50.0,10.0,0.84,0.77,-10.0,0.66,60.0,COMPLETE,,,,,,,,,
865.0,0.0,2024-04-12 13:01:05.043844,2024-04-12 13:01:05.225869,0 days 00:00:00.182025,10.0,50.0,0.8,0.43,-60.0,0.48,0.0,COMPLETE,,,,,,,,,
866.0,0.0,2024-04-12 13:01:05.226845,2024-04-12 13:01:05.474869,0 days 00:00:00.248024,20.0,90.0,0.98,0.67,-40.0,0.64,50.0,COMPLETE,,,,,,,,,
867.0,0.0,2024-04-12 13:01:05.476845,2024-04-12 13:01:05.796853,0 days 00:00:00.320008,40.0,80.0,0.42000000000000004,0.35000000000000003,-20.0,0.44000000000000006,60.0,COMPLETE,,,,,,,,,
868.0,0.0,2024-04-12 13:01:05.797845,2024-04-12 13:01:06.055845,0 days 00:00:00.258000,70.0,30.0,0.58,0.11,-30.0,0.28,70.0,COMPLETE,,,,,,,,,
869.0,0.0,2024-04-12 13:01:06.056845,2024-04-12 13:01:06.593205,0 days 00:00:00.536360,100.0,70.0,0.6799999999999999,0.61,-80.0,0.72,10.0,COMPLETE,,,,,,,,,
870.0,0.0,2024-04-12 13:01:06.595185,2024-04-12 13:01:06.814209,0 days 00:00:00.219024,60.0,20.0,0.1,0.91,-50.0,0.84,100.0,COMPLETE,,,,,,,,,
871.0,0.0,2024-04-12 13:01:06.815219,2024-04-12 13:01:07.028184,0 days 00:00:00.212965,20.0,60.0,0.94,0.01,-90.0,0.76,90.0,COMPLETE,,,,,,,,,
872.0,0.0,2024-04-12 13:01:07.029182,2024-04-12 13:01:07.200184,0 days 00:00:00.171002,30.0,10.0,0.76,0.41000000000000003,-70.0,0.56,80.0,COMPLETE,,,,,,,,,
873.0,0.0,2024-04-12 13:01:07.201184,2024-04-12 13:01:07.552184,0 days 00:00:00.351000,40.0,100.0,0.7,0.06999999999999999,-20.0,0.12000000000000001,40.0,COMPLETE,,,,,,,,,
874.0,0.0,2024-04-12 13:01:07.554184,2024-04-12 13:01:07.810209,0 days 00:00:00.256025,50.0,40.0,0.30000000000000004,0.75,0.0,0.74,60.0,COMPLETE,,,,,,,,,
875.0,0.0,2024-04-12 13:01:07.812186,2024-04-12 13:01:07.983206,0 days 00:00:00.171020,10.0,20.0,0.62,0.7100000000000001,-10.0,0.2,70.0,COMPLETE,,,,,,,,,
876.0,0.0,2024-04-12 13:01:07.985183,2024-04-12 13:01:08.181208,0 days 00:00:00.196025,30.0,30.0,0.14,0.21000000000000002,-30.0,0.52,30.0,COMPLETE,,,,,,,,,
877.0,0.0,2024-04-12 13:01:08.183185,2024-04-12 13:01:08.480136,0 days 00:00:00.296951,30.0,90.0,0.86,0.51,-40.0,0.24000000000000002,50.0,COMPLETE,,,,,,,,,
878.0,0.0,2024-04-12 13:01:08.482137,2024-04-12 13:01:08.714134,0 days 00:00:00.231997,30.0,50.0,0.66,0.39,-20.0,0.42000000000000004,80.0,COMPLETE,,,,,,,,,
879.0,0.0,2024-04-12 13:01:08.715140,2024-04-12 13:01:08.891134,0 days 00:00:00.175994,40.0,10.0,0.74,0.47000000000000003,-100.0,0.58,90.0,COMPLETE,,,,,,,,,
880.0,0.0,2024-04-12 13:01:08.893137,2024-04-12 13:01:09.415161,0 days 00:00:00.522024,90.0,80.0,0.72,0.45,-50.0,0.16,20.0,COMPLETE,,,,,,,,,
881.0,0.0,2024-04-12 13:01:09.417135,2024-04-12 13:01:09.755158,0 days 00:00:00.338023,80.0,40.0,0.36,0.87,-20.0,0.18,70.0,COMPLETE,,,,,,,,,
882.0,0.0,2024-04-12 13:01:09.757139,2024-04-12 13:01:10.013156,0 days 00:00:00.256017,20.0,100.0,0.28,0.27,-60.0,0.33999999999999997,100.0,COMPLETE,,,,,,,,,
883.0,0.0,2024-04-12 13:01:10.015135,2024-04-12 13:01:10.328161,0 days 00:00:00.313026,50.0,60.0,0.52,0.65,-30.0,0.7,60.0,COMPLETE,,,,,,,,,
884.0,0.0,2024-04-12 13:01:10.330138,2024-04-12 13:01:10.731255,0 days 00:00:00.401117,70.0,70.0,0.6,0.03,-10.0,0.14,50.0,COMPLETE,,,,,,,,,
885.0,0.0,2024-04-12 13:01:10.732255,2024-04-12 13:01:10.903255,0 days 00:00:00.171000,10.0,20.0,0.82,0.59,0.0,0.82,40.0,COMPLETE,,,,,,,,,
886.0,0.0,2024-04-12 13:01:10.904256,2024-04-12 13:01:11.073256,0 days 00:00:00.169000,20.0,10.0,1.0,0.55,-90.0,0.38,90.0,COMPLETE,,,,,,,,,
887.0,0.0,2024-04-12 13:01:11.075258,2024-04-12 13:01:11.392255,0 days 00:00:00.316997,30.0,100.0,0.9,0.81,-30.0,0.98,80.0,COMPLETE,,,,,,,,,
888.0,0.0,2024-04-12 13:01:11.394257,2024-04-12 13:01:11.659253,0 days 00:00:00.264996,40.0,50.0,0.32,0.33,-20.0,0.66,0.0,COMPLETE,,,,,,,,,
889.0,0.0,2024-04-12 13:01:11.660254,2024-04-12 13:01:11.824255,0 days 00:00:00.164001,10.0,20.0,0.84,0.41000000000000003,-40.0,0.32,10.0,COMPLETE,,,,,,,,,
890.0,0.0,2024-04-12 13:01:11.826255,2024-04-12 13:01:12.131279,0 days 00:00:00.305024,100.0,30.0,0.78,0.09,-20.0,0.92,70.0,COMPLETE,,,,,,,,,
891.0,0.0,2024-04-12 13:01:12.132255,2024-04-12 13:01:12.582880,0 days 00:00:00.450625,60.0,90.0,0.24000000000000002,0.77,-50.0,0.62,60.0,COMPLETE,,,,,,,,,
892.0,0.0,2024-04-12 13:01:12.585110,2024-04-12 13:01:12.801246,0 days 00:00:00.216136,30.0,40.0,0.64,0.73,-10.0,0.78,100.0,COMPLETE,,,,,,,,,
893.0,0.0,2024-04-12 13:01:12.803223,2024-04-12 13:01:12.981247,0 days 00:00:00.178024,40.0,10.0,0.12000000000000001,0.49,0.0,0.86,20.0,COMPLETE,,,,,,,,,
894.0,0.0,2024-04-12 13:01:12.982222,2024-04-12 13:01:13.340223,0 days 00:00:00.358001,50.0,80.0,0.8,0.19,-30.0,0.54,70.0,COMPLETE,,,,,,,,,
895.0,0.0,2024-04-12 13:01:13.341223,2024-04-12 13:01:13.588221,0 days 00:00:00.246998,30.0,60.0,0.18,0.05,-20.0,0.30000000000000004,50.0,COMPLETE,,,,,,,,,
896.0,0.0,2024-04-12 13:01:13.590222,2024-04-12 13:01:13.853245,0 days 00:00:00.263023,30.0,70.0,0.48,0.47000000000000003,-40.0,0.1,80.0,COMPLETE,,,,,,,,,
897.0,0.0,2024-04-12 13:01:13.855221,2024-04-12 13:01:14.158220,0 days 00:00:00.302999,70.0,40.0,0.44000000000000006,0.43,-70.0,0.6,60.0,COMPLETE,,,,,,,,,
898.0,0.0,2024-04-12 13:01:14.160222,2024-04-12 13:01:14.342246,0 days 00:00:00.182024,10.0,50.0,0.96,0.67,-80.0,0.45999999999999996,90.0,COMPLETE,,,,,,,,,
899.0,0.0,2024-04-12 13:01:14.344222,2024-04-12 13:01:14.604223,0 days 00:00:00.260001,20.0,100.0,0.74,0.53,-100.0,0.8,70.0,COMPLETE,,,,,,,,,
900.0,0.0,2024-04-12 13:01:14.606224,2024-04-12 13:01:14.792267,0 days 00:00:00.186043,40.0,10.0,0.6799999999999999,0.97,-10.0,1.0,30.0,COMPLETE,,,,,,,,,
901.0,0.0,2024-04-12 13:01:14.794243,2024-04-12 13:01:14.977268,0 days 00:00:00.183025,30.0,20.0,0.56,0.01,-60.0,0.9,100.0,COMPLETE,,,,,,,,,
902.0,0.0,2024-04-12 13:01:14.978243,2024-04-12 13:01:15.226242,0 days 00:00:00.247999,60.0,30.0,0.88,0.37,-20.0,0.88,40.0,COMPLETE,,,,,,,,,
903.0,0.0,2024-04-12 13:01:15.227243,2024-04-12 13:01:15.451264,0 days 00:00:00.224021,100.0,10.0,0.54,0.5700000000000001,-50.0,0.84,50.0,COMPLETE,,,,,,,,,
904.0,0.0,2024-04-12 13:01:15.453243,2024-04-12 13:01:15.655268,0 days 00:00:00.202025,10.0,90.0,0.7,0.23,-30.0,0.94,80.0,COMPLETE,,,,,,,,,
905.0,0.0,2024-04-12 13:01:15.656241,2024-04-12 13:01:15.918243,0 days 00:00:00.262002,50.0,40.0,0.72,0.75,-20.0,0.6799999999999999,60.0,COMPLETE,,,,,,,,,
906.0,0.0,2024-04-12 13:01:15.920245,2024-04-12 13:01:16.109243,0 days 00:00:00.188998,20.0,30.0,0.33999999999999997,0.06999999999999999,-30.0,0.56,70.0,COMPLETE,,,,,,,,,
907.0,0.0,2024-04-12 13:01:16.111243,2024-04-12 13:01:16.360245,0 days 00:00:00.249002,80.0,20.0,0.1,0.49,-10.0,0.74,80.0,COMPLETE,,,,,,,,,
908.0,0.0,2024-04-12 13:01:16.362245,2024-04-12 13:01:16.649243,0 days 00:00:00.286998,40.0,60.0,0.5,0.8300000000000001,0.0,0.24000000000000002,90.0,COMPLETE,,,,,,,,,
909.0,0.0,2024-04-12 13:01:16.650243,2024-04-12 13:01:16.974458,0 days 00:00:00.324215,30.0,100.0,0.76,0.7100000000000001,-40.0,0.28,10.0,COMPLETE,,,,,,,,,
910.0,0.0,2024-04-12 13:01:16.976421,2024-04-12 13:01:17.151441,0 days 00:00:00.175020,30.0,10.0,0.14,0.39,-30.0,0.14,50.0,COMPLETE,,,,,,,,,
911.0,0.0,2024-04-12 13:01:17.152420,2024-04-12 13:01:17.422419,0 days 00:00:00.269999,40.0,50.0,0.22,0.79,-20.0,0.16,60.0,COMPLETE,,,,,,,,,
912.0,0.0,2024-04-12 13:01:17.424419,2024-04-12 13:01:17.685443,0 days 00:00:00.261024,20.0,70.0,0.62,0.61,-50.0,0.4,90.0,COMPLETE,,,,,,,,,
913.0,0.0,2024-04-12 13:01:17.687420,2024-04-12 13:01:17.880444,0 days 00:00:00.193024,30.0,20.0,0.8,0.17,-20.0,0.42000000000000004,100.0,COMPLETE,,,,,,,,,
914.0,0.0,2024-04-12 13:01:17.881420,2024-04-12 13:01:18.304069,0 days 00:00:00.422649,50.0,100.0,0.16,0.31,-10.0,0.64,70.0,COMPLETE,,,,,,,,,
915.0,0.0,2024-04-12 13:01:18.305071,2024-04-12 13:01:18.496069,0 days 00:00:00.190998,20.0,30.0,0.66,0.13,-40.0,0.5,30.0,COMPLETE,,,,,,,,,
916.0,0.0,2024-04-12 13:01:18.498071,2024-04-12 13:01:18.938938,0 days 00:00:00.440867,60.0,90.0,0.92,0.45,-70.0,0.98,60.0,COMPLETE,,,,,,,,,
917.0,0.0,2024-04-12 13:01:18.940102,2024-04-12 13:01:19.153396,0 days 00:00:00.213294,10.0,80.0,0.96,0.35000000000000003,-90.0,0.33999999999999997,0.0,COMPLETE,,,,,,,,,
918.0,0.0,2024-04-12 13:01:19.154397,2024-04-12 13:01:19.356397,0 days 00:00:00.202000,90.0,10.0,0.82,0.03,0.0,0.96,40.0,COMPLETE,,,,,,,,,
919.0,0.0,2024-04-12 13:01:19.358397,2024-04-12 13:01:19.599422,0 days 00:00:00.241025,40.0,40.0,0.45999999999999996,0.89,-30.0,0.12000000000000001,20.0,COMPLETE,,,,,,,,,
920.0,0.0,2024-04-12 13:01:19.601400,2024-04-12 13:01:19.820425,0 days 00:00:00.219025,30.0,40.0,0.4,0.51,-60.0,0.58,70.0,COMPLETE,,,,,,,,,
921.0,0.0,2024-04-12 13:01:19.821423,2024-04-12 13:01:20.010423,0 days 00:00:00.189000,10.0,60.0,0.1,0.9500000000000001,-10.0,0.2,50.0,COMPLETE,,,,,,,,,
922.0,0.0,2024-04-12 13:01:20.012397,2024-04-12 13:01:20.353424,0 days 00:00:00.341027,50.0,70.0,0.98,0.91,-20.0,0.38,80.0,COMPLETE,,,,,,,,,
923.0,0.0,2024-04-12 13:01:20.355398,2024-04-12 13:01:20.564399,0 days 00:00:00.209001,30.0,30.0,0.30000000000000004,0.63,-50.0,0.82,60.0,COMPLETE,,,,,,,,,
924.0,0.0,2024-04-12 13:01:20.565398,2024-04-12 13:01:20.899399,0 days 00:00:00.334001,70.0,50.0,0.58,0.05,-20.0,0.44000000000000006,90.0,COMPLETE,,,,,,,,,
925.0,0.0,2024-04-12 13:01:20.901398,2024-04-12 13:01:21.593059,0 days 00:00:00.691661,100.0,100.0,0.42000000000000004,0.43,-80.0,0.52,80.0,COMPLETE,,,,,,,,,
926.0,0.0,2024-04-12 13:01:21.595040,2024-04-12 13:01:21.774060,0 days 00:00:00.179020,40.0,10.0,0.84,0.19,-40.0,0.54,30.0,COMPLETE,,,,,,,,,
927.0,0.0,2024-04-12 13:01:21.776036,2024-04-12 13:01:21.950060,0 days 00:00:00.174024,30.0,10.0,0.6,0.81,-100.0,0.9,40.0,COMPLETE,,,,,,,,,
928.0,0.0,2024-04-12 13:01:21.951034,2024-04-12 13:01:22.195033,0 days 00:00:00.243999,80.0,20.0,0.86,0.11,-30.0,0.7,10.0,COMPLETE,,,,,,,,,
929.0,0.0,2024-04-12 13:01:22.197035,2024-04-12 13:01:22.477060,0 days 00:00:00.280025,20.0,100.0,0.14,0.25,0.0,0.18,70.0,COMPLETE,,,,,,,,,
930.0,0.0,2024-04-12 13:01:22.479037,2024-04-12 13:01:22.740035,0 days 00:00:00.260998,40.0,50.0,0.52,0.41000000000000003,-20.0,0.88,100.0,COMPLETE,,,,,,,,,
931.0,0.0,2024-04-12 13:01:22.741034,2024-04-12 13:01:23.010034,0 days 00:00:00.269000,70.0,30.0,0.74,0.85,-30.0,0.76,60.0,COMPLETE,,,,,,,,,
932.0,0.0,2024-04-12 13:01:23.011035,2024-04-12 13:01:23.264542,0 days 00:00:00.253507,30.0,60.0,0.9,0.37,-10.0,0.64,50.0,COMPLETE,,,,,,,,,
933.0,0.0,2024-04-12 13:01:23.266227,2024-04-12 13:01:23.497592,0 days 00:00:00.231365,30.0,40.0,0.7,0.03,-80.0,0.22,90.0,COMPLETE,,,,,,,,,
934.0,0.0,2024-04-12 13:01:23.498593,2024-04-12 13:01:23.699143,0 days 00:00:00.200550,10.0,80.0,0.2,0.45,-20.0,0.72,20.0,COMPLETE,,,,,,,,,
935.0,0.0,2024-04-12 13:01:23.701170,2024-04-12 13:01:23.913169,0 days 00:00:00.211999,100.0,10.0,0.12000000000000001,0.27,-40.0,0.1,70.0,COMPLETE,,,,,,,,,
936.0,0.0,2024-04-12 13:01:23.915144,2024-04-12 13:01:24.133169,0 days 00:00:00.218025,60.0,20.0,0.6799999999999999,0.15000000000000002,-50.0,0.86,60.0,COMPLETE,,,,,,,,,
937.0,0.0,2024-04-12 13:01:24.134144,2024-04-12 13:01:24.326144,0 days 00:00:00.192000,20.0,30.0,0.38,0.75,-70.0,0.48,80.0,COMPLETE,,,,,,,,,
938.0,0.0,2024-04-12 13:01:24.328144,2024-04-12 13:01:24.680432,0 days 00:00:00.352288,40.0,90.0,0.78,0.6900000000000001,-30.0,0.92,100.0,COMPLETE,,,,,,,,,
939.0,0.0,2024-04-12 13:01:24.682405,2024-04-12 13:01:25.112549,0 days 00:00:00.430144,50.0,100.0,0.84,0.55,-90.0,0.14,70.0,COMPLETE,,,,,,,,,
940.0,0.0,2024-04-12 13:01:25.114116,2024-04-12 13:01:25.404423,0 days 00:00:00.290307,30.0,80.0,0.78,0.77,-20.0,0.62,50.0,COMPLETE,,,,,,,,,
941.0,0.0,2024-04-12 13:01:25.406402,2024-04-12 13:01:25.573042,0 days 00:00:00.166640,10.0,10.0,0.64,0.67,-40.0,1.0,0.0,COMPLETE,,,,,,,,,
942.0,0.0,2024-04-12 13:01:25.575018,2024-04-12 13:01:25.840014,0 days 00:00:00.264996,30.0,70.0,0.82,0.06999999999999999,-10.0,0.84,60.0,COMPLETE,,,,,,,,,
943.0,0.0,2024-04-12 13:01:25.841020,2024-04-12 13:01:26.248014,0 days 00:00:00.406994,50.0,90.0,0.54,0.65,0.0,0.96,80.0,COMPLETE,,,,,,,,,
944.0,0.0,2024-04-12 13:01:26.249016,2024-04-12 13:01:26.699015,0 days 00:00:00.449999,90.0,60.0,0.94,0.23,-20.0,0.36,30.0,COMPLETE,,,,,,,,,
945.0,0.0,2024-04-12 13:01:26.700017,2024-04-12 13:01:26.964036,0 days 00:00:00.264019,40.0,50.0,0.26,0.53,-30.0,0.8,90.0,COMPLETE,,,,,,,,,
946.0,0.0,2024-04-12 13:01:26.966017,2024-04-12 13:01:27.153042,0 days 00:00:00.187025,20.0,20.0,0.72,0.73,-60.0,0.6799999999999999,70.0,COMPLETE,,,,,,,,,
947.0,0.0,2024-04-12 13:01:27.154017,2024-04-12 13:01:27.435047,0 days 00:00:00.281030,80.0,30.0,0.88,0.49,0.0,0.6,20.0,COMPLETE,,,,,,,,,
948.0,0.0,2024-04-12 13:01:27.437015,2024-04-12 13:01:27.753183,0 days 00:00:00.316168,70.0,40.0,0.76,0.33,-50.0,0.26,40.0,COMPLETE,,,,,,,,,
949.0,0.0,2024-04-12 13:01:27.754182,2024-04-12 13:01:27.931208,0 days 00:00:00.177026,30.0,10.0,0.48,0.01,-10.0,0.18,50.0,COMPLETE,,,,,,,,,
950.0,0.0,2024-04-12 13:01:27.932181,2024-04-12 13:01:28.112183,0 days 00:00:00.180002,10.0,40.0,0.8,0.47000000000000003,-20.0,0.32,100.0,COMPLETE,,,,,,,,,
951.0,0.0,2024-04-12 13:01:28.113183,2024-04-12 13:01:28.375207,0 days 00:00:00.262024,20.0,100.0,0.86,0.03,-30.0,0.88,80.0,COMPLETE,,,,,,,,,
952.0,0.0,2024-04-12 13:01:28.377183,2024-04-12 13:01:28.692203,0 days 00:00:00.315020,60.0,50.0,0.66,0.41000000000000003,-100.0,0.16,60.0,COMPLETE,,,,,,,,,
953.0,0.0,2024-04-12 13:01:28.694183,2024-04-12 13:01:28.878182,0 days 00:00:00.183999,40.0,10.0,0.12000000000000001,0.79,-20.0,0.94,70.0,COMPLETE,,,,,,,,,
954.0,0.0,2024-04-12 13:01:28.880182,2024-04-12 13:01:29.078204,0 days 00:00:00.198022,30.0,20.0,0.16,0.43,-10.0,0.7,90.0,COMPLETE,,,,,,,,,
955.0,0.0,2024-04-12 13:01:29.079181,2024-04-12 13:01:29.277206,0 days 00:00:00.198025,10.0,70.0,0.32,0.31,-40.0,0.66,60.0,COMPLETE,,,,,,,,,
956.0,0.0,2024-04-12 13:01:29.278183,2024-04-12 13:01:29.534182,0 days 00:00:00.255999,30.0,60.0,0.92,0.59,-90.0,0.45999999999999996,10.0,COMPLETE,,,,,,,,,
957.0,0.0,2024-04-12 13:01:29.536183,2024-04-12 13:01:29.788619,0 days 00:00:00.252436,20.0,80.0,0.36,0.93,-30.0,0.86,40.0,COMPLETE,,,,,,,,,
958.0,0.0,2024-04-12 13:01:29.789593,2024-04-12 13:01:30.159492,0 days 00:00:00.369899,40.0,100.0,0.6,0.99,-80.0,0.12000000000000001,70.0,COMPLETE,,,,,,,,,
959.0,0.0,2024-04-12 13:01:30.160520,2024-04-12 13:01:30.479518,0 days 00:00:00.318998,100.0,30.0,0.24000000000000002,0.21000000000000002,-50.0,0.56,50.0,COMPLETE,,,,,,,,,
960.0,0.0,2024-04-12 13:01:30.481496,2024-04-12 13:01:30.673518,0 days 00:00:00.192022,30.0,20.0,0.2,0.09,-20.0,0.33999999999999997,90.0,COMPLETE,,,,,,,,,
