number,value,datetime_start,datetime_complete,duration,params_alpha,params_initial_temperature,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,no_generations,mutation_ratio,var,initial_temperature,alpha,best_value,record_type
753.0,0.027995543607838513,2024-04-26 04:02:24.395987,2024-04-26 04:02:26.033242,0 days 00:00:01.637255,0.8700675545760879,104.0,0.4695212798475255,493.0,341.0,2.0,COMPLETE,,,,,,,,
754.0,0.003678228175630238,2024-04-26 04:02:26.034221,2024-04-26 04:02:28.003646,0 days 00:00:01.969425,0.8870093547606059,79.0,0.2061844263204869,465.0,450.0,2.0,COMPLETE,,,,,,,,
755.0,0.0075667599206799,2024-04-26 04:02:28.004647,2024-04-26 04:02:29.793117,0 days 00:00:01.788470,0.1606829666238059,169.0,0.3556760728359224,480.0,388.0,2.0,COMPLETE,,,,,,,,
756.0,0.017029801211021933,2024-04-26 04:02:29.795097,2024-04-26 04:02:31.808243,0 days 00:00:02.013146,0.8155648699261462,215.0,0.3024503482397946,520.0,410.0,2.0,COMPLETE,,,,,,,,
757.0,0.05803469636711789,2024-04-26 04:02:31.809244,2024-04-26 04:02:34.001172,0 days 00:00:02.191928,0.8361441055334181,190.0,0.25556775209565924,505.0,461.0,2.0,COMPLETE,,,,,,,,
758.0,0.017267798945841406,2024-04-26 04:02:34.002766,2024-04-26 04:02:36.075397,0 days 00:00:02.072631,0.8559559873832451,114.0,0.289947536641696,496.0,442.0,2.0,COMPLETE,,,,,,,,
759.0,0.10201247832725535,2024-04-26 04:02:36.077398,2024-04-26 04:02:37.939660,0 days 00:00:01.862262,0.5657631156580671,134.0,0.31992274095691337,487.0,403.0,2.0,COMPLETE,,,,,,,,
760.0,0.004199274440177092,2024-04-26 04:02:37.941640,2024-04-26 04:02:40.022128,0 days 00:00:02.080488,0.6136008031132922,89.0,0.2722933825331048,529.0,419.0,2.0,COMPLETE,,,,,,,,
761.0,0.021496855809044035,2024-04-26 04:02:40.023126,2024-04-26 04:02:41.197378,0 days 00:00:01.174252,0.8039176248555304,125.0,0.1788819508511198,511.0,248.0,2.0,COMPLETE,,,,,,,,
762.0,0.023346022791185916,2024-04-26 04:02:41.199380,2024-04-26 04:02:43.291596,0 days 00:00:02.092216,0.7913726032725384,70.0,0.22020594555514547,473.0,468.0,2.0,COMPLETE,,,,,,,,
763.0,0.04391938473846935,2024-04-26 04:02:43.293604,2024-04-26 04:02:44.669851,0 days 00:00:01.376247,0.8747193393877457,145.0,0.1966288909578666,330.0,435.0,2.0,COMPLETE,,,,,,,,
764.0,0.0008273966177849701,2024-04-26 04:02:44.672099,2024-04-26 04:02:46.947964,0 days 00:00:02.275865,0.8274010611919018,155.0,0.43153753959311436,520.0,453.0,2.0,COMPLETE,,,,,,,,
765.0,0.014254725408104463,2024-04-26 04:02:46.949963,2024-04-26 04:02:49.065843,0 days 00:00:02.115880,0.19736954292317022,160.0,0.4102915381776621,516.0,425.0,2.0,COMPLETE,,,,,,,,
766.0,0.007449812944512857,2024-04-26 04:02:49.067845,2024-04-26 04:02:51.255222,0 days 00:00:02.187377,0.8251499626396673,165.0,0.42938885608443206,506.0,444.0,2.0,COMPLETE,,,,,,,,
767.0,0.06032912282998204,2024-04-26 04:02:51.256225,2024-04-26 04:02:53.459620,0 days 00:00:02.203395,0.8129102063238632,152.0,0.4388953972003163,518.0,434.0,2.0,COMPLETE,,,,,,,,
768.0,0.018704702495249137,2024-04-26 04:02:53.460621,2024-04-26 04:02:55.421091,0 days 00:00:01.960470,0.8321079920418563,177.0,0.4143587412328329,498.0,407.0,2.0,COMPLETE,,,,,,,,
769.0,0.18050741124371683,2024-04-26 04:02:55.423114,2024-04-26 04:02:57.295519,0 days 00:00:01.872405,0.7877449571435862,169.0,0.39583796138494104,509.0,381.0,2.0,COMPLETE,,,,,,,,
770.0,0.003528718093287253,2024-04-26 04:02:57.296521,2024-04-26 04:02:59.550810,0 days 00:00:02.254289,0.8198979118932201,158.0,0.38789349799669476,523.0,450.0,2.0,COMPLETE,,,,,,,,
771.0,0.009896555541482499,2024-04-26 04:02:59.552443,2024-04-26 04:03:01.586916,0 days 00:00:02.034473,0.8423148915804937,151.0,0.4388518149066711,502.0,416.0,2.0,COMPLETE,,,,,,,,
772.0,0.04174297073465638,2024-04-26 04:03:01.587916,2024-04-26 04:03:03.605834,0 days 00:00:02.017918,0.8072673457372298,168.0,0.45897912059907,483.0,426.0,2.0,COMPLETE,,,,,,,,
773.0,0.04321387173423119,2024-04-26 04:03:03.607832,2024-04-26 04:03:05.371469,0 days 00:00:01.763637,0.521923206174856,200.0,0.48803612951473474,458.0,391.0,2.0,COMPLETE,,,,,,,,
774.0,0.03614474989121241,2024-04-26 04:03:05.372469,2024-04-26 04:03:07.483732,0 days 00:00:02.111263,0.8309876515763693,159.0,0.4617429448096698,490.0,441.0,2.0,COMPLETE,,,,,,,,
775.0,0.011158633427136522,2024-04-26 04:03:07.484733,2024-04-26 04:03:09.746436,0 days 00:00:02.261703,0.7969968536438321,179.0,0.4504614520654813,513.0,454.0,2.0,COMPLETE,,,,,,,,
776.0,0.011948228482372869,2024-04-26 04:03:09.747435,2024-04-26 04:03:11.570583,0 days 00:00:01.823148,0.8429382776100348,57.0,0.37494379571900643,474.0,399.0,2.0,COMPLETE,,,,,,,,
777.0,0.03560577902091033,2024-04-26 04:03:11.571584,2024-04-26 04:03:12.664400,0 days 00:00:01.092816,0.7743688267448376,145.0,0.36775745152348077,497.0,223.0,2.0,COMPLETE,,,,,,,,
778.0,0.15738872157707995,2024-04-26 04:03:12.666392,2024-04-26 04:03:14.671267,0 days 00:00:02.004875,0.8244715930632422,188.0,0.5676622020249946,465.0,430.0,2.0,COMPLETE,,,,,,,,
779.0,0.001706663048594237,2024-04-26 04:03:14.672268,2024-04-26 04:03:16.917973,0 days 00:00:02.245705,0.8450317576925267,154.0,0.34212482338352773,506.0,465.0,2.0,COMPLETE,,,,,,,,
780.0,0.020286180154931444,2024-04-26 04:03:16.919980,2024-04-26 04:03:19.029334,0 days 00:00:02.109354,0.8129114746791314,82.0,0.38648474809703437,520.0,420.0,2.0,COMPLETE,,,,,,,,
781.0,0.041549446036656335,2024-04-26 04:03:19.031334,2024-04-26 04:03:21.089244,0 days 00:00:02.057910,0.6792932260510105,172.0,0.4045709264363864,486.0,438.0,2.0,COMPLETE,,,,,,,,
782.0,0.03428885419307193,2024-04-26 04:03:21.090243,2024-04-26 04:03:23.292599,0 days 00:00:02.202356,0.8317820552814934,163.0,0.32210479486846577,511.0,448.0,1.0,COMPLETE,,,,,,,,
783.0,0.009476609149681181,2024-04-26 04:03:23.293606,2024-04-26 04:03:25.282041,0 days 00:00:01.988435,0.8176126853887973,142.0,0.42879917597620554,495.0,414.0,2.0,COMPLETE,,,,,,,,
784.0,0.05431971522496326,2024-04-26 04:03:25.283043,2024-04-26 04:03:27.350438,0 days 00:00:02.067395,0.4244809788759678,70.0,0.3492951491785039,583.0,374.0,2.0,COMPLETE,,,,,,,,
785.0,0.11676082088623119,2024-04-26 04:03:27.351441,2024-04-26 04:03:29.516409,0 days 00:00:02.164968,0.8553594262272893,77.0,0.30906246443965235,478.0,475.0,2.0,COMPLETE,,,,,,,,
786.0,0.07970262835965691,2024-04-26 04:03:29.518410,2024-04-26 04:03:30.825411,0 days 00:00:01.307001,0.7990295229106835,61.0,0.2903117695458096,522.0,263.0,2.0,COMPLETE,,,,,,,,
787.0,0.02077624779648879,2024-04-26 04:03:30.827387,2024-04-26 04:03:33.158291,0 days 00:00:02.330904,0.3976332413726135,91.0,0.651876487368469,502.0,456.0,2.0,COMPLETE,,,,,,,,
788.0,0.02199084943570817,2024-04-26 04:03:33.159269,2024-04-26 04:03:35.305959,0 days 00:00:02.146690,0.8413562549717374,154.0,0.27524813651975033,562.0,408.0,2.0,COMPLETE,,,,,,,,
789.0,0.061592486575772654,2024-04-26 04:03:35.306960,2024-04-26 04:03:37.142745,0 days 00:00:01.835785,0.7837243944352912,183.0,0.33353960858767334,446.0,428.0,2.0,COMPLETE,,,,,,,,
790.0,0.0008875182536822734,2024-04-26 04:03:37.144749,2024-04-26 04:03:39.010819,0 days 00:00:01.866070,0.8541896028151992,50.0,0.4845581740539234,491.0,387.0,2.0,COMPLETE,,,,,,,,
791.0,0.0006240659112570768,2024-04-26 04:03:39.011819,2024-04-26 04:03:40.846400,0 days 00:00:01.834581,0.747481877886112,52.0,0.460138618785178,469.0,399.0,2.0,COMPLETE,,,,,,,,
792.0,0.02143430951715608,2024-04-26 04:03:40.847400,2024-04-26 04:03:42.635759,0 days 00:00:01.788359,0.7708668976036959,57.0,0.5021364051391428,461.0,391.0,2.0,COMPLETE,,,,,,,,
793.0,0.02336157807796546,2024-04-26 04:03:42.637738,2024-04-26 04:03:44.495707,0 days 00:00:01.857969,0.7296015001819746,66.0,0.5075921672648341,469.0,397.0,2.0,COMPLETE,,,,,,,,
794.0,0.014852589159660923,2024-04-26 04:03:44.496707,2024-04-26 04:03:46.201240,0 days 00:00:01.704533,0.7626339641577885,52.0,0.4598737821432254,457.0,381.0,2.0,COMPLETE,,,,,,,,
795.0,0.005775955669406585,2024-04-26 04:03:46.203240,2024-04-26 04:03:47.959487,0 days 00:00:01.756247,0.706369397347781,51.0,0.5018748591455205,449.0,397.0,2.0,COMPLETE,,,,,,,,
796.0,0.052101080058625016,2024-04-26 04:03:47.960485,2024-04-26 04:03:50.069557,0 days 00:00:02.109072,0.7896943549547074,50.0,0.4832253405727215,530.0,406.0,2.0,COMPLETE,,,,,,,,
797.0,0.045680203200621605,2024-04-26 04:03:50.071558,2024-04-26 04:03:51.836533,0 days 00:00:01.764975,0.7499504451237617,68.0,0.4654491190081686,465.0,387.0,2.0,COMPLETE,,,,,,,,
798.0,0.020527507437183345,2024-04-26 04:03:51.838535,2024-04-26 04:03:53.655575,0 days 00:00:01.817040,0.7359439464359406,57.0,0.4873641240576616,472.0,391.0,2.0,COMPLETE,,,,,,,,
799.0,0.010578773200949243,2024-04-26 04:03:53.656586,2024-04-26 04:03:55.665321,0 days 00:00:02.008735,0.7611924912607848,50.0,0.4459962793129276,515.0,402.0,2.0,COMPLETE,,,,,,,,
800.0,0.10409618837926615,2024-04-26 04:03:55.666319,2024-04-26 04:03:57.368370,0 days 00:00:01.702051,0.7400113278787366,59.0,0.4618282224594956,452.0,382.0,2.0,COMPLETE,,,,,,,,
801.0,0.01922818220701039,2024-04-26 04:03:57.369371,2024-04-26 04:03:59.424175,0 days 00:00:02.054804,0.7698072300366314,56.0,0.48535294174801524,527.0,396.0,2.0,COMPLETE,,,,,,,,
802.0,0.10563325153541214,2024-04-26 04:03:59.426176,2024-04-26 04:04:01.197698,0 days 00:00:01.771522,0.22962020668199573,63.0,0.4503530755920313,467.0,386.0,2.0,COMPLETE,,,,,,,,
803.0,0.03293180406462959,2024-04-26 04:04:01.199700,2024-04-26 04:04:03.202394,0 days 00:00:02.002694,0.858816561794703,61.0,0.47818322051413814,508.0,404.0,2.0,COMPLETE,,,,,,,,
804.0,0.008602417507136195,2024-04-26 04:04:03.204395,2024-04-26 04:04:05.398406,0 days 00:00:02.194011,0.13865037869474575,50.0,0.4307822139997082,489.0,461.0,2.0,COMPLETE,,,,,,,,
805.0,0.02035371078190451,2024-04-26 04:04:05.399407,2024-04-26 04:04:07.675043,0 days 00:00:02.275636,0.7794723553466982,71.0,0.47475634196343824,517.0,451.0,2.0,COMPLETE,,,,,,,,
806.0,0.019896961375865274,2024-04-26 04:04:07.677043,2024-04-26 04:04:09.883712,0 days 00:00:02.206669,0.7555999363904948,63.0,0.4972566630671253,477.0,468.0,2.0,COMPLETE,,,,,,,,
807.0,0.03909273007761627,2024-04-26 04:04:09.885683,2024-04-26 04:04:12.291182,0 days 00:00:02.405499,0.8002017819187072,51.0,0.4713038339718445,501.0,488.0,2.0,COMPLETE,,,,,,,,
808.0,0.011015988391402942,2024-04-26 04:04:12.292182,2024-04-26 04:04:14.536505,0 days 00:00:02.244323,0.7145754072322703,59.0,0.4550746535150838,526.0,439.0,2.0,COMPLETE,,,,,,,,
809.0,0.04982304309264052,2024-04-26 04:04:14.538482,2024-04-26 04:04:16.548900,0 days 00:00:02.010418,0.8596442010083295,72.0,0.5145582776966496,510.0,398.0,2.0,COMPLETE,,,,,,,,
810.0,0.043116469735849705,2024-04-26 04:04:16.549882,2024-04-26 04:04:18.557869,0 days 00:00:02.007987,0.8511596608440886,67.0,0.44127544175775363,461.0,445.0,2.0,COMPLETE,,,,,,,,
811.0,0.11446206212633392,2024-04-26 04:04:18.559870,2024-04-26 04:04:20.421714,0 days 00:00:01.861844,0.8086892645136077,50.0,0.5023825420017347,484.0,388.0,2.0,COMPLETE,,,,,,,,
812.0,0.004382009030601708,2024-04-26 04:04:20.423713,2024-04-26 04:04:22.755342,0 days 00:00:02.331629,0.7858975566308497,78.0,0.4736400438642592,520.0,458.0,2.0,COMPLETE,,,,,,,,
813.0,0.022783721665124546,2024-04-26 04:04:22.756345,2024-04-26 04:04:25.383457,0 days 00:00:02.627112,0.8416112856065537,66.0,0.4193382039957052,570.0,478.0,2.0,COMPLETE,,,,,,,,
814.0,0.006090112572440631,2024-04-26 04:04:25.384457,2024-04-26 04:04:27.528953,0 days 00:00:02.144496,0.8658774760789242,58.0,0.46094024907985426,540.0,409.0,2.0,COMPLETE,,,,,,,,
815.0,0.10159889346744144,2024-04-26 04:04:27.529953,2024-04-26 04:04:28.682826,0 days 00:00:01.152873,0.8225251785106196,80.0,0.4800575695066363,496.0,233.0,2.0,COMPLETE,,,,,,,,
816.0,0.0709599128127465,2024-04-26 04:04:28.684423,2024-04-26 04:04:30.798139,0 days 00:00:02.113716,0.8028177995542818,60.0,0.4885301332399988,475.0,448.0,2.0,COMPLETE,,,,,,,,
817.0,0.0013458720258157086,2024-04-26 04:04:30.799118,2024-04-26 04:04:32.783296,0 days 00:00:01.984178,0.8447825648242439,74.0,0.525819194617614,508.0,394.0,2.0,COMPLETE,,,,,,,,
818.0,0.020001463612205228,2024-04-26 04:04:32.784297,2024-04-26 04:04:34.883406,0 days 00:00:02.099109,0.8192034750259451,50.0,0.49208869402705724,491.0,435.0,2.0,COMPLETE,,,,,,,,
819.0,0.006709119502652072,2024-04-26 04:04:34.885386,2024-04-26 04:04:37.013931,0 days 00:00:02.128545,0.4624970747779937,64.0,0.45802731854571277,467.0,465.0,2.0,COMPLETE,,,,,,,,
820.0,0.013079084363091908,2024-04-26 04:04:37.014932,2024-04-26 04:04:38.982256,0 days 00:00:01.967324,0.8617916335430738,79.0,0.4400029258742131,533.0,376.0,2.0,COMPLETE,,,,,,,,
821.0,0.1263269190645282,2024-04-26 04:04:38.983256,2024-04-26 04:04:40.823841,0 days 00:00:01.840585,0.6458695233843494,88.0,0.47330831890852637,454.0,411.0,2.0,COMPLETE,,,,,,,,
822.0,0.02448379077362617,2024-04-26 04:04:40.825842,2024-04-26 04:04:42.995587,0 days 00:00:02.169745,0.6939354795563217,71.0,0.42217193076931003,503.0,444.0,2.0,COMPLETE,,,,,,,,
823.0,0.025554307207452,2024-04-26 04:04:42.997585,2024-04-26 04:04:45.053275,0 days 00:00:02.055690,0.8343660913704923,209.0,0.4337773748457894,516.0,402.0,1.0,COMPLETE,,,,,,,,
824.0,0.0032714906633977137,2024-04-26 04:04:45.054275,2024-04-26 04:04:47.198318,0 days 00:00:02.144043,0.7494995308644364,89.0,0.4529412406658159,480.0,456.0,2.0,COMPLETE,,,,,,,,
825.0,0.06821281506471166,2024-04-26 04:04:47.199318,2024-04-26 04:04:48.038691,0 days 00:00:00.839373,0.508525331338558,226.0,0.1602382227988272,594.0,146.0,2.0,COMPLETE,,,,,,,,
826.0,0.030067330335016962,2024-04-26 04:04:48.039691,2024-04-26 04:04:50.024051,0 days 00:00:01.984360,0.15499048451471276,97.0,0.1225162001561802,522.0,417.0,2.0,COMPLETE,,,,,,,,
827.0,0.029725791087566122,2024-04-26 04:04:50.025199,2024-04-26 04:04:52.084558,0 days 00:00:02.059359,0.8501160575152351,60.0,0.5013585307249941,488.0,429.0,2.0,COMPLETE,,,,,,,,
828.0,0.0192170993651537,2024-04-26 04:04:52.086560,2024-04-26 04:04:54.309795,0 days 00:00:02.223235,0.7951705561795589,66.0,0.47262692935734074,501.0,452.0,2.0,COMPLETE,,,,,,,,
829.0,0.11355089166955246,2024-04-26 04:04:54.311776,2024-04-26 04:04:56.295144,0 days 00:00:01.983368,0.17868513675705938,50.0,0.31399453472003763,473.0,440.0,2.0,COMPLETE,,,,,,,,
830.0,0.00947862497258356,2024-04-26 04:04:56.296144,2024-04-26 04:04:58.219387,0 days 00:00:01.923243,0.8726414609613912,81.0,0.4179818606505451,512.0,387.0,2.0,COMPLETE,,,,,,,,
831.0,0.051757499313367816,2024-04-26 04:04:58.221388,2024-04-26 04:05:00.484749,0 days 00:00:02.263361,0.8209282071875086,103.0,0.44505170125195687,494.0,471.0,2.0,COMPLETE,,,,,,,,
832.0,0.09535072612650453,2024-04-26 04:05:00.486747,2024-04-26 04:05:02.572741,0 days 00:00:02.085994,0.10013757050534973,72.0,0.30107575640691825,524.0,423.0,2.0,COMPLETE,,,,,,,,
833.0,0.03619528046634635,2024-04-26 04:05:02.574743,2024-04-26 04:05:04.819478,0 days 00:00:02.244735,0.8359660357711085,60.0,0.32954055730164866,538.0,434.0,2.0,COMPLETE,,,,,,,,
834.0,0.03211125271441162,2024-04-26 04:05:04.820475,2024-04-26 04:05:05.820589,0 days 00:00:01.000114,0.812719424192775,84.0,0.5112548169157679,462.0,212.0,2.0,COMPLETE,,,,,,,,
835.0,0.030435775480997407,2024-04-26 04:05:05.821572,2024-04-26 04:05:07.771563,0 days 00:00:01.949991,0.3673911825009548,95.0,0.35201279932638896,507.0,400.0,2.0,COMPLETE,,,,,,,,
836.0,0.027002506664684844,2024-04-26 04:05:07.772563,2024-04-26 04:05:09.740344,0 days 00:00:01.967781,0.854269828135713,72.0,0.2967073527235562,443.0,463.0,2.0,COMPLETE,,,,,,,,
837.0,0.0004422454531844977,2024-04-26 04:05:09.741345,2024-04-26 04:05:11.702493,0 days 00:00:01.961148,0.2754238692684541,236.0,0.4750199057570168,484.0,411.0,2.0,COMPLETE,,,,,,,,
838.0,0.008264090312442463,2024-04-26 04:05:11.703496,2024-04-26 04:05:13.600440,0 days 00:00:01.896944,0.26638535425337606,241.0,0.48725361045686194,471.0,406.0,2.0,COMPLETE,,,,,,,,
839.0,0.026828137568740473,2024-04-26 04:05:13.602441,2024-04-26 04:05:15.441382,0 days 00:00:01.838941,0.2238661702234,236.0,0.4738672278326861,477.0,393.0,2.0,COMPLETE,,,,,,,,
840.0,0.034051647154290876,2024-04-26 04:05:15.443381,2024-04-26 04:05:17.378489,0 days 00:00:01.935108,0.20382704936946733,133.0,0.47209951288547086,484.0,407.0,2.0,COMPLETE,,,,,,,,
841.0,0.1315583211439364,2024-04-26 04:05:17.380487,2024-04-26 04:05:19.193485,0 days 00:00:01.812998,0.3269472594985877,224.0,0.457317453913863,467.0,394.0,2.0,COMPLETE,,,,,,,,
842.0,0.06707082873840342,2024-04-26 04:05:19.195483,2024-04-26 04:05:21.143535,0 days 00:00:01.948052,0.23985724230998923,240.0,0.49072958645401027,478.0,413.0,2.0,COMPLETE,,,,,,,,
843.0,0.02575530528464398,2024-04-26 04:05:21.145533,2024-04-26 04:05:23.061261,0 days 00:00:01.915728,0.14616903750785704,234.0,0.44944107106753595,486.0,403.0,2.0,COMPLETE,,,,,,,,
844.0,0.014049765716693585,2024-04-26 04:05:23.062260,2024-04-26 04:05:24.872233,0 days 00:00:01.809973,0.19313936777048754,235.0,0.5126851280317333,472.0,386.0,2.0,COMPLETE,,,,,,,,
845.0,0.03915122102618973,2024-04-26 04:05:24.874235,2024-04-26 04:05:26.840397,0 days 00:00:01.966162,0.26213770027169514,256.0,0.46819986112896267,529.0,381.0,2.0,COMPLETE,,,,,,,,
846.0,0.02997221110456927,2024-04-26 04:05:26.842397,2024-04-26 04:05:27.765398,0 days 00:00:00.923001,0.11866181960114291,249.0,0.4823798227767714,212.0,414.0,2.0,COMPLETE,,,,,,,,
847.0,0.04516309750948544,2024-04-26 04:05:27.766375,2024-04-26 04:05:29.585718,0 days 00:00:01.819343,0.7757228087845114,198.0,0.44783212430846886,459.0,400.0,2.0,COMPLETE,,,,,,,,
848.0,0.00296526614531345,2024-04-26 04:05:29.587722,2024-04-26 04:05:32.044411,0 days 00:00:02.456689,0.3795279093876955,209.0,0.5053789331883531,551.0,454.0,2.0,COMPLETE,,,,,,,,
849.0,0.06404326784547898,2024-04-26 04:05:32.046430,2024-04-26 04:05:33.793030,0 days 00:00:01.746600,0.15859494358270743,275.0,0.49507740525206373,480.0,368.0,2.0,COMPLETE,,,,,,,,
850.0,0.021204377202263203,2024-04-26 04:05:33.794011,2024-04-26 04:05:35.947135,0 days 00:00:02.153124,0.278999758245567,220.0,0.5228154923008329,491.0,444.0,2.0,COMPLETE,,,,,,,,
851.0,0.010540033150757466,2024-04-26 04:05:35.948133,2024-04-26 04:05:37.801506,0 days 00:00:01.853373,0.12491385827897185,228.0,0.4276239168701239,454.0,413.0,2.0,COMPLETE,,,,,,,,
852.0,0.09027514991461416,2024-04-26 04:05:37.803507,2024-04-26 04:05:39.949286,0 days 00:00:02.145779,0.3026287393577231,245.0,0.46207313698773156,562.0,392.0,2.0,COMPLETE,,,,,,,,
853.0,0.14132907022691832,2024-04-26 04:05:39.951285,2024-04-26 04:05:42.205950,0 days 00:00:02.254665,0.34718434568969786,216.0,0.7736133905353235,469.0,459.0,2.0,COMPLETE,,,,,,,,
854.0,0.008863533015368574,2024-04-26 04:05:42.206952,2024-04-26 04:05:44.334091,0 days 00:00:02.127139,0.44367382240134623,111.0,0.17088445992628287,484.0,474.0,2.0,COMPLETE,,,,,,,,
855.0,0.004253291471329135,2024-04-26 04:05:44.336093,2024-04-26 04:05:46.646961,0 days 00:00:02.310868,0.2475674063881515,203.0,0.4322297752933948,529.0,450.0,2.0,COMPLETE,,,,,,,,
856.0,0.0013981996177481193,2024-04-26 04:05:46.648940,2024-04-26 04:05:48.664539,0 days 00:00:02.015599,0.17236887575667026,254.0,0.1405362068365385,543.0,404.0,2.0,COMPLETE,,,,,,,,
857.0,0.11470656563002457,2024-04-26 04:05:48.665537,2024-04-26 04:05:50.813430,0 days 00:00:02.147893,0.3124414345396273,140.0,0.44130113147726063,588.0,377.0,2.0,COMPLETE,,,,,,,,
858.0,0.057812400251798124,2024-04-26 04:05:50.814430,2024-04-26 04:05:53.274438,0 days 00:00:02.460008,0.28506139196417374,139.0,0.4769977566422079,517.0,484.0,2.0,COMPLETE,,,,,,,,
859.0,0.006421153188858497,2024-04-26 04:05:53.275439,2024-04-26 04:05:55.313431,0 days 00:00:02.037992,0.411910309868679,230.0,0.18270167753899727,493.0,440.0,1.0,COMPLETE,,,,,,,,
860.0,0.15646149399305997,2024-04-26 04:05:55.315432,2024-04-26 04:05:56.530415,0 days 00:00:01.214983,0.5827099775953671,122.0,0.49748212737515773,475.0,254.0,2.0,COMPLETE,,,,,,,,
861.0,0.0019449116324921079,2024-04-26 04:05:56.532118,2024-04-26 04:05:58.447899,0 days 00:00:01.915781,0.13456545314641136,50.0,0.4624623994920231,464.0,419.0,2.0,COMPLETE,,,,,,,,
862.0,0.04662889065010489,2024-04-26 04:05:58.449906,2024-04-26 04:06:00.768919,0 days 00:00:02.319013,0.7850985628789072,190.0,0.4840288213161454,513.0,460.0,2.0,COMPLETE,,,,,,,,
863.0,0.06624788980890983,2024-04-26 04:06:00.770922,2024-04-26 04:06:02.873488,0 days 00:00:02.102566,0.479729166255058,246.0,0.41594680043835236,500.0,433.0,2.0,COMPLETE,,,,,,,,
864.0,0.047106756185048226,2024-04-26 04:06:02.875486,2024-04-26 04:06:04.697228,0 days 00:00:01.821742,0.20745692876420757,104.0,0.2833370151345241,483.0,396.0,2.0,COMPLETE,,,,,,,,
865.0,0.00077025585226842,2024-04-26 04:06:04.698912,2024-04-26 04:06:06.859959,0 days 00:00:02.161047,0.8776041912209517,213.0,0.17582333269391684,522.0,448.0,2.0,COMPLETE,,,,,,,,
866.0,0.0012804283997702726,2024-04-26 04:06:06.861959,2024-04-26 04:06:07.926828,0 days 00:00:01.064869,0.8676960407602451,227.0,0.14311179302255178,576.0,198.0,2.0,COMPLETE,,,,,,,,
867.0,0.012219663931839264,2024-04-26 04:06:07.929824,2024-04-26 04:06:10.067535,0 days 00:00:02.137711,0.8818038751161044,195.0,0.16364778949051462,536.0,428.0,2.0,COMPLETE,,,,,,,,
868.0,0.023486636868321753,2024-04-26 04:06:10.068532,2024-04-26 04:06:12.214988,0 days 00:00:02.146456,0.881254600915901,211.0,0.1656760329943919,523.0,445.0,2.0,COMPLETE,,,,,,,,
869.0,0.029779567569056198,2024-04-26 04:06:12.215990,2024-04-26 04:06:14.155169,0 days 00:00:01.939179,0.8790174686799728,214.0,0.18697070307000632,504.0,412.0,2.0,COMPLETE,,,,,,,,
870.0,0.03618069645408184,2024-04-26 04:06:14.157171,2024-04-26 04:06:16.141264,0 days 00:00:01.984093,0.8731860874306674,217.0,0.17534443170498815,489.0,436.0,2.0,COMPLETE,,,,,,,,
871.0,0.022088755222521073,2024-04-26 04:06:16.143265,2024-04-26 04:06:18.138159,0 days 00:00:01.994894,0.8538158642335643,235.0,0.17877708286156757,512.0,421.0,2.0,COMPLETE,,,,,,,,
872.0,0.08561835977827137,2024-04-26 04:06:18.139136,2024-04-26 04:06:20.127489,0 days 00:00:01.988353,0.8726915490278124,199.0,0.1353655523892941,477.0,450.0,2.0,COMPLETE,,,,,,,,
873.0,0.041886282453159396,2024-04-26 04:06:20.128493,2024-04-26 04:06:21.832569,0 days 00:00:01.704076,0.8553877880261713,224.0,0.1467428475576808,456.0,403.0,2.0,COMPLETE,,,,,,,,
874.0,0.0013836140246414885,2024-04-26 04:06:21.834549,2024-04-26 04:06:23.632372,0 days 00:00:01.797823,0.8317535486596231,208.0,0.15695306364995032,498.0,386.0,2.0,COMPLETE,,,,,,,,
875.0,0.015442018975390326,2024-04-26 04:06:23.634370,2024-04-26 04:06:25.772241,0 days 00:00:02.137871,0.8898540767059365,219.0,0.18767613067218572,518.0,444.0,2.0,COMPLETE,,,,,,,,
876.0,0.045057168333137554,2024-04-26 04:06:25.773243,2024-04-26 04:06:27.644846,0 days 00:00:01.871603,0.8611549454546015,480.0,0.15515349534002207,469.0,431.0,2.0,COMPLETE,,,,,,,,
877.0,0.056161732384776286,2024-04-26 04:06:27.645848,2024-04-26 04:06:29.725918,0 days 00:00:02.080070,0.8070987071091791,211.0,0.19685651204850094,532.0,421.0,2.0,COMPLETE,,,,,,,,
878.0,0.013732268457868457,2024-04-26 04:06:29.726916,2024-04-26 04:06:31.590531,0 days 00:00:01.863615,0.8704031662119008,200.0,0.16603635188518476,490.0,408.0,2.0,COMPLETE,,,,,,,,
879.0,0.08127056583452408,2024-04-26 04:06:31.591508,2024-04-26 04:06:33.673496,0 days 00:00:02.081988,0.8438990089731538,196.0,0.19349627253208182,506.0,438.0,2.0,COMPLETE,,,,,,,,
880.0,0.06412226641755758,2024-04-26 04:06:33.674474,2024-04-26 04:06:34.669689,0 days 00:00:00.995215,0.8240698596294327,240.0,0.5426446319847648,239.0,395.0,2.0,COMPLETE,,,,,,,,
881.0,0.006870420075392403,2024-04-26 04:06:34.671713,2024-04-26 04:06:37.062188,0 days 00:00:02.390475,0.8883477224304394,235.0,0.1770939613855912,557.0,465.0,2.0,COMPLETE,,,,,,,,
